# X pos [um],Y pos [um],[23Na]+
9047.328512,38670,347339.967
9104.066116,38670,199771.1204
9160.803719,38670,14275.95214
9217.541322,38670,18992.56835
9274.278926,38670,61130.53823
9331.016529,38670,78374.659
9387.754132,38670,73432.41878
9444.491736,38670,70262.93864
9501.229339,38670,249934.8587
9557.966942,38670,612093.6268
9614.704545,38670,424170.3144
9671.442149,38670,105073.5002
9728.179752,38670,62204.93828
9784.917355,38670,102828.0041
9841.654959,38670,6207.207775
9898.392562,38670,195752.8642
9955.130165,38670,46991.4336
10011.86777,38670,489225.2374
10068.60537,38670,135371.5815
10125.34298,38670,200609.1525
10182.08058,38670,52836.16986
10238.81818,38670,214243.2891
10295.55579,38670,21506.66446
10352.29339,38670,12707.32807
10409.03099,38670,287538.8603
10465.7686,38670,111874.4525
10522.5062,38670,57552.78607
10579.2438,38670,28887.79279
10635.9814,38670,423203.3544
10692.71901,38670,171815.2312
10749.45661,38670,123585.413
10806.19421,38670,9203.259638
10862.93182,38670,16623.59548
10919.66942,38670,59637.12216
10976.40702,38670,179421.9835
11033.14463,38670,34829.22505
11089.88223,38670,297143.9968
11146.61983,38670,595837.9541
11203.35744,38670,220012.8173
11260.09504,38670,54899.01795
11316.83264,38670,41082.23333
11373.57025,38670,18068.58431
11430.30785,38670,74152.26681
11487.04545,38670,12546.16806
11543.78306,38670,5072.313605
11600.52066,38670,14672.19515
11657.25826,38670,9306.947928
11713.99587,38670,6764.753271
11770.73347,38670,25847.24065
11827.47107,38670,9589.269371
11884.20868,38670,729321.4161
11940.94628,38670,282736.2921
11997.68388,38670,13755.7618
12054.42149,38670,24235.64058
12111.15909,38670,70714.18666
12167.89669,38670,24138.94458
12224.6343,38670,18057.8403
12281.3719,38670,26599.32069
12338.1095,38670,37257.36916
12394.84711,38670,62559.49029
12451.58471,38670,25159.62462
12508.32231,38670,2748000.922
12565.05992,38670,777239.6582
12621.79752,38670,25922.44866
12678.53512,38670,12822.32854
12735.27273,38670,15038.77617
12792.01033,38670,30982.87288
12848.74793,38670,14404.88014
12905.48554,38670,9505.615923
12962.22314,38670,7619.404645
13018.96074,38670,9082.394496
13075.69835,38670,36795.37714
13132.43595,38670,11646.61504
13189.17355,38670,48044.34564
13245.91116,38670,30961.38488
13302.64876,38670,23129.00853
13359.38636,38670,7109.545773
13416.12397,38670,36333.38512
13472.86157,38670,52180.78583
13529.59917,38670,70101.77863
13586.33678,38670,64052.90636
13643.07438,38670,35398.65708
13699.81198,38670,62022.29027
13756.54959,38670,15272.36646
13813.28719,38670,7503.205227
13870.02479,38670,75473.77887
13926.7624,38670,26405.92868
13983.5,38670,23644.72055
14040.2376,38670,23354.63254
14096.97521,38670,9941.677718
14153.71281,38670,17910.1876
14210.45041,38670,28672.91278
14267.18802,38670,23247.19254
14323.92562,38670,28866.30479
14380.66322,38670,28823.32879
14437.40083,38670,28071.24875
14494.13843,38670,49258.4177
14550.87603,38670,37708.61718
14607.61364,38670,21791.98007
14664.35124,38670,147802.3901
14721.08884,38670,90773.23555
14777.82645,38670,161887.7747
14834.56405,38670,2470547.854
14891.30165,38670,176553.3354
14948.03926,38670,178154.1915
15004.77686,38670,60797.47421
15061.51446,38670,45003.79351
15118.25207,38670,104622.2522
15174.98967,38670,51310.52179
15231.72727,38670,47861.69764
15288.46488,38670,50644.39376
15345.20248,38670,36408.59312
15401.94008,38670,115699.3167
15458.67769,38670,85121.8913
15515.41529,38670,81479.67514
15572.15289,38670,136961.6936
15628.8905,38670,110757.0764
15685.6281,38670,90676.53955
15742.3657,38670,121544.0529
15799.10331,38670,282499.9241
15855.84091,38670,22645.52851
15912.57851,38670,685324.7341
15969.31612,38670,5549563.511
16026.05372,38670,903589.1039
16082.79132,38670,197160.3283
16139.52893,38670,137058.3896
16196.26653,38670,120383.7009
16253.00413,38670,93813.78769
16309.74174,38670,46336.04957
16366.47934,38670,51976.64982
16423.21694,38670,51503.9138
16479.95455,38670,12771.79207
16536.69215,38670,11740.15361
16593.42975,38670,3712.994348
16650.16736,38670,1873.608017
16706.90496,38670,679.2318986
16763.64256,38670,1161.909209
16820.38017,38670,727.7194216
16877.11777,38670,19218.19236
16933.85537,38670,433.04269
16990.59298,38670,415.9081406
17047.33058,38670,559.1039075
17104.06818,38670,768.1399895
17160.80579,38670,103.8643706
17217.54339,38670,176.2698527
17274.28099,38670,1292.763348
17331.0186,38670,1307.987776
17387.7562,38670,921.8568116
17444.4938,38670,948.1693127
17501.2314,38670,2614.979614
17557.96901,38670,4592.245499
17614.70661,38670,4456.900692
17671.44421,38670,4546.420407
17728.18182,38670,3679.894664
17784.91942,38670,2742.216027
17841.65702,38670,5179.008285
17898.39463,38670,4521.431839
17955.13223,38670,1207.540556
18011.86983,38670,1483.709295
18068.60744,38670,3358.655397
18125.34504,38670,4195.986933
18182.08264,38670,1335.396384
18238.82025,38670,2767.884023
18295.55785,38670,5283.223734
18352.29545,38670,3936.642834
18409.03306,38670,3786.465053
18465.77066,38670,3213.280456
18522.50826,38670,4434.447696
18579.24587,38670,9185.9863
18635.98347,38670,4508.939391
18692.72107,38670,3558.947265
18749.45868,38670,11418.04801
18806.19628,38670,24891.02461
18862.93388,38670,14490.83215
18919.67149,38670,15425.56019
18976.40909,38670,9819.039826
19033.14669,38670,24772.8406
19089.8843,38670,17853.7043
19146.6219,38670,12900.72007
19203.3595,38670,14082.56013
19260.09711,38670,25976.16866
19316.83471,38670,46067.44956
19373.57231,38670,55156.87396
19430.30992,38670,32239.92094
19487.04752,38670,30510.13686
19543.78512,38670,42124.40138
19600.52273,38670,44724.4495
19657.26033,38670,22108.32849
19713.99793,38670,25363.76063
19770.73554,38670,39792.95328
19827.47314,38670,10318.99682
19884.21074,38670,23902.57657
19940.94835,38670,22129.81649
19997.68595,38670,20947.97643
20054.42355,38670,8753.535889
20111.16116,38670,15017.28817
20167.89876,38670,12094.92004
20224.63636,38670,24375.31259
20281.37397,38670,35817.6731
20338.11157,38670,128001.1972
20394.84917,38670,2524912.496
20451.58678,38670,4869876.553
20508.32438,38670,2456344.285
20565.06198,38670,1829045.073
20621.79959,38670,2938330.891
20678.53719,38670,2671782.983
20735.27479,38670,2580770.555
20792.0124,38670,812673.3718
20848.75,38670,2099944.301
20905.4876,38670,1917027.693
20962.22521,38670,1033505.558
21018.96281,38670,1356480.956
21075.70041,38670,140657.6298
21132.43802,38670,801005.3873
21189.17562,38670,350165.6391
21245.91322,38670,159996.8306
21302.65083,38670,126454.0611
21359.38843,38670,638577.588
21416.12603,38670,189360.184
21472.86364,38670,474656.3727
21529.60124,38670,628069.9556
21586.33884,38670,264417.7713
21643.07645,38670,175908.6954
21699.81405,38670,896369.1355
21756.55165,38670,43650.04945
21813.28926,38670,62774.3703
21870.02686,38670,221796.3214
21926.76446,38670,309800.4293
21983.50207,38670,84283.85926
22040.23967,38670,144933.742
22096.97727,38670,50827.04177
22153.71488,38670,17660.31229
22210.45248,38670,41866.54537
22267.19008,38670,13126.34408
22323.92769,38670,5325.59706
22380.66529,38670,4810.487713
22437.40289,38670,2889.107217
22494.1405,38670,1410.546861
22550.8781,38670,1175.089899
22607.6157,38670,1093.999842
22664.35331,38670,1455.25219
22721.09091,38670,1475.578038
22777.82851,38670,4218.83452
22834.56612,38670,9677.51993
22891.30372,38670,4514.144429
22948.04132,38670,12448.80635
23004.77893,38670,29661.36082
23061.51653,38670,36204.45712
23118.25413,38670,76913.47493
23174.99174,38670,32218.43294
23231.72934,38670,34377.97703
23288.46694,38670,21214.03363
23345.20455,38670,46002.98555
23401.94215,38670,35516.84108
23458.67975,38670,42897.96941
23515.41736,38670,23558.76855
23572.15496,38670,86776.46737
23628.89256,38670,55113.89796
23685.63017,38670,57413.11406
23742.36777,38670,118535.7328
23799.10537,38670,58874.29813
23855.84298,38670,19604.97637
23912.58058,38670,6765.8958
23969.31818,38670,7722.111843
24026.05579,38670,3198.855148
24082.79339,38670,4348.495692
24139.53099,38670,1658.65832
24196.2686,38670,1047.396711
24253.0062,38670,1193.342364
24309.7438,38670,1061.578445
24366.4814,38670,1108.186831
24423.21901,38670,4573.496881
24479.95661,38670,2884.996057
24536.69421,38670,1466.431
24593.43182,38670,2064.414924
24650.16942,38670,1132.511104
24706.90702,38670,3086.59989
24763.64463,38670,3979.139063
24820.38223,38670,5276.36638
24877.11983,38670,7061.750173
24933.85744,38670,3309.14736
24990.59504,38670,2720.658931
25047.33264,38670,1955.201352
25104.07025,38670,1510.139506
25160.80785,38670,2459.186666
25217.54545,38670,3823.734029
25274.28306,38670,3788.535265
25331.02066,38670,6440.960203
25387.75826,38670,5107.868606
25444.49587,38670,7902.344752
25501.23347,38670,7161.610045
25557.97107,38670,81264.79513
25614.70868,38670,45003.79351
25671.44628,38670,25159.62462
25728.18388,38670,144299.8459
25784.92149,38670,41576.45736
25841.65909,38670,35914.3691
25898.39669,38670,28253.89676
25955.1343,38670,25481.94464
26011.8719,38670,10064.30395
26068.6095,38670,70735.67466
26125.34711,38670,36354.87312
26182.08471,38670,108468.6043
26238.82231,38670,86335.96336
26295.55992,38670,108393.3963
26352.29752,38670,36709.42514
26409.03512,38670,16918.97625
26465.77273,38670,19551.25637
26522.51033,38670,13985.86412
26579.24793,38670,8903.951896
26635.98554,38670,8441.959875
26692.72314,38670,6303.90378
26749.46074,38670,2075.647843
26806.19835,38670,3940.223674
26862.93595,38670,752.9807528
26919.67355,38670,205.4449901
26976.41116,38670,1103.807547
27033.14876,38670,0
27089.88636,38670,0
27146.62397,38670,631.7726599
27203.36157,38670,2806.90934
27260.09917,38670,2648.828433
27316.83678,38670,1398.357251
27373.57438,38670,1766.596752
27430.31198,38670,1884.823974
27487.04959,38670,480.4268576
27543.78719,38670,774.2041963
27600.52479,38670,4846.665547
27657.2624,38670,187125.4319
27714,38670,112723.2285
27714,38670,2806.90934
27771.04878,38670,2648.828433
27828.09756,38670,1398.357251
27885.14634,38670,1766.596752
27942.19512,38670,1884.823974
27999.2439,38670,480.4268576
28056.29268,38670,774.2041963
28113.34146,38670,4846.665547
28170.39024,38670,187125.4319
28227.43902,38670,112723.2285
28284.4878,38670,1344114.612
28341.53659,38670,370514.7761
28398.58537,38670,154463.6704
28455.63415,38670,40330.1533
28512.68293,38670,39363.19326
28569.73171,38670,22226.51249
28626.78049,38670,14985.05617
28683.82927,38670,2303.585335
28740.87805,38670,24772.8406
28797.92683,38670,5025.367722
28854.97561,38670,10988.28799
28912.02439,38670,31992.80893
28969.07317,38670,0
29026.12195,38670,0
29083.17073,38670,0
29140.21951,38670,0
29197.26829,38670,0
29254.31707,38670,0
29311.36585,38670,0
29368.41463,38670,0
29425.46341,38670,1683.983573
29482.5122,38670,0
29539.56098,38670,3112.935637
29596.60976,38670,50343.56175
29653.65854,38670,24353.82459
29710.70732,38670,7958.479853
29767.7561,38670,1617.950831
29824.80488,38670,1279.570333
29881.85366,38670,472.360204
29938.90244,38670,733.7816779
29995.95122,38670,1920.351584
30053,38670,32.50545809
30110.04878,38670,0
30167.09756,38670,0
30224.14634,38670,0
30281.19512,38670,0
30338.2439,38670,0
30395.29268,38670,0
30452.34146,38670,0
30509.39024,38670,0
30566.43902,38670,0
30623.4878,38670,5772.681206
30680.53659,38670,9473.454238
30737.58537,38670,35119.31307
30794.63415,38670,39427.65726
30851.68293,38670,17434.68828
30908.73171,38670,32916.79297
30965.78049,38670,7610.872689
31022.82927,38670,31466.3529
31079.87805,38670,25428.22463
31136.92683,38670,29059.6968
31193.97561,38670,14208.13793
31251.02439,38670,10448.64626
31308.07317,38670,3499.033087
31365.12195,38670,862.1680911
31422.17073,38670,821.7172756
31479.21951,38670,1903.179508
31536.26829,38670,2589.342593
31593.31707,38670,2063.393799
31650.36585,38670,554.0590276
31707.41463,38670,255.7628986
31764.46341,38670,2876.567626
31821.5122,38670,12256.08005
31878.56098,38670,3334.930387
31935.60976,38670,1136.565607
31992.65854,38670,5444.037757
32049.70732,38670,4647.465769
32106.7561,38670,2589.342593
32163.80488,38670,7826.477357
32220.85366,38670,5765.322129
32277.90244,38670,14203.65137
32334.95122,38670,13456.52258
32392,38670,25380.15376
32449.04878,38670,6995.927493
32506.09756,38670,22022.37648
32563.14634,38670,3870.335611
32620.19512,38670,4896.439717
32677.2439,38670,6361.723453
32734.29268,38670,6775.348511
32791.34146,38670,5706.464717
32848.39024,38670,7794.434095
32905.43902,38670,15693.65131
32962.4878,38670,23827.36856
33019.53659,38670,43338.47343
33076.58537,38670,37955.72919
33133.63415,38670,51879.95382
33190.68293,38670,37504.48117
33247.73171,38670,30542.36886
33304.78049,38670,46572.41758
33361.82927,38670,114753.8446
33418.87805,38670,63805.79435
33475.92683,38670,19862.83239
33532.97561,38670,15267.84376
33590.02439,38670,10540.24112
33647.07317,38670,22541.74446
33704.12195,38670,28361.33677
33761.17073,38670,26506.80149
33818.21951,38670,10556.60411
33875.26829,38670,187211.3839
33932.31707,38670,71842.30671
33989.36585,38670,68221.57855
34046.41463,38670,33196.13698
34103.46341,38670,71229.89868
34160.5122,38670,232626.2739
34217.56098,38670,111036.4205
34274.60976,38670,159738.9746
34331.65854,38670,160329.8947
34388.70732,38670,144149.4299
34445.7561,38670,133674.0295
34502.80488,38670,84541.71527
34559.85366,38670,132481.4454
34616.90244,38670,203069.5286
34673.95122,38670,93738.57969
34731,38670,215532.5691
34731,38670,74474.58683
34787.90119,38670,33303.57699
34844.80237,38670,10147.05613
34901.70356,38670,7936.991853
34958.60474,38670,6135.902956
35015.50593,38670,4089.073168
35072.40711,38670,1929.697769
35129.3083,38670,1088.933448
35186.20949,38670,2012.348076
35243.11067,38670,2457.138037
35300.01186,38670,12269.62648
35356.91304,38670,95360.92376
35413.81423,38670,58799.09012
35470.71542,38670,24708.3766
35527.6166,38670,8963.797089
35584.51779,38670,4649.327706
35641.41897,38670,2101.180919
35698.32016,38670,2056.246156
35755.22134,38670,6379.679501
35812.12253,38670,7595.943123
35869.02372,38670,9677.01114
35925.9249,38670,10893.04484
35982.82609,38670,13252.58031
36039.72727,38670,21948.73245
36096.62846,38670,31380.4009
36153.52964,38670,30810.96887
36210.43083,38670,35130.05707
36267.33202,38670,22668.30119
36324.2332,38670,23848.85656
36381.13439,38670,29553.92082
36438.03557,38670,54404.79393
36494.93676,38670,40673.96132
36551.83794,38670,60647.05821
36608.73913,38670,37311.08916
36665.64032,38670,36451.56913
36722.5415,38670,26029.88866
36779.44269,38670,27620.00073
36836.34387,38670,37880.52119
36893.24506,38670,33185.39298
36950.14625,38670,16070.20022
37007.04743,38670,9565.44849
37063.94862,38670,14292.28912
37120.8498,38670,10266.73769
37177.75099,38670,33679.617
37234.65217,38670,17290.02449
37291.55336,38670,29650.61682
37348.45455,38670,14480.08814
37405.35573,38670,5408.389203
37462.25692,38670,4497.489055
37519.1581,38670,24031.50457
37576.05929,38670,33754.82501
37632.96047,38670,13518.99417
37689.86166,38670,14538.317
37746.76285,38670,7812.590968
37803.66403,38670,4013.353655
37860.56522,38670,11579.52847
37917.4664,38670,10327.70871
37974.36759,38670,9155.763486
38031.26877,38670,7529.847225
38088.16996,38670,8509.817649
38145.07115,38670,7244.531282
38201.97233,38670,180485.6396
38258.87352,38670,102312.2921
38315.7747,38670,33282.08898
38372.67589,38670,29725.82483
38429.57708,38670,30982.87288
38486.47826,38670,19884.32039
38543.37945,38670,113625.7246
38600.28063,38670,41737.61736
38657.18182,38670,48946.84168
38714.083,38670,43091.36142
38770.98419,38670,23676.95256
38827.88538,38670,17080.13626
38884.78656,38670,19046.28835
38941.68775,38670,6155.936381
38998.58893,38670,9827.935937
39055.49012,38670,8914.695896
39112.3913,38670,3770.939536
39169.29249,38670,3808.203962
39226.19368,38670,4724.605764
39283.09486,38670,6013.815767
39339.99605,38670,3629.227472
39396.89723,38670,5584.055747
39453.79842,38670,3544.482635
39510.6996,38670,6597.464191
39567.60079,38670,4065.211475
39624.50198,38670,15921.83717
39681.40316,38670,14044.4769
39738.30435,38670,12180.87204
39795.20553,38670,6894.823806
39852.10672,38670,5034.677912
39909.00791,38670,4898.863453
39965.90909,38670,8303.793039
40022.81028,38670,9419.370361
40079.71146,38670,12955.58975
40136.61265,38670,8641.974587
40193.51383,38670,18001.32487
40250.41502,38670,9428.022269
40307.31621,38670,14974.31217
40364.21739,38670,15565.23219
40421.11858,38670,11020.51999
40478.01976,38670,8441.959875
40534.92095,38670,17047.90426
40591.82213,38670,10135.09401
40648.72332,38670,10628.62564
40705.62451,38670,10192.73976
40762.52569,38670,25718.31265
40819.42688,38670,24181.92058
40876.32806,38670,14942.08017
40933.22925,38670,71595.1947
40990.13043,38670,91407.13158
41047.03162,38670,116150.5647
41103.93281,38670,93803.04369
41160.83399,38670,56940.37804
41217.73518,38670,37805.31319
41274.63636,38670,23333.14454
41331.53755,38670,12256.08005
41388.43874,38670,12750.30407
41445.33992,38670,6674.728941
41502.24111,38670,14920.59216
41559.14229,38670,14509.08431
41616.04348,38670,13077.86438
41672.94466,38670,63547.93834
41729.84585,38670,585459.2497
41786.74704,38670,234184.154
41843.64822,38670,92674.92364
41900.54941,38670,111519.9005
41957.45059,38670,75763.86688
42014.35178,38670,46035.21755
42071.25296,38670,22473.6245
42128.15415,38670,22785.20052
42185.05534,38670,11887.75003
42241.95652,38670,24310.84858
42298.85771,38670,14711.59681
42355.75889,38670,13976.15788
42412.66008,38670,17443.93458
42469.56126,38670,10043.78313
42526.46245,38670,13346.15402
42583.36364,38670,12749.0923
42640.26482,38670,12458.76795
42697.16601,38670,9903.14394
42754.06719,38670,5970.839765
42810.96838,38670,207947.3048
42867.86957,38670,157901.7506
42924.77075,38670,63451.24233
42981.67194,38670,122049.021
43038.57312,38670,56650.29003
43095.47431,38670,44649.24149
43152.37549,38670,41232.64934
43209.27668,38670,47915.41764
43266.17787,38670,51020.43378
43323.07905,38670,43993.85746
43379.98024,38670,263837.5953
43436.88142,38670,161135.6947
43493.78261,38670,59733.81817
43550.68379,38670,60851.19422
43607.58498,38670,49623.71371
43664.48617,38670,14909.84816
43721.38735,38670,24858.79261
43778.28854,38670,11665.16002
43835.18972,38670,10472.57597
43892.09091,38670,6238.211638
43948.99209,38670,5398.954483
44005.89328,38670,7915.503852
44062.79447,38670,9138.496465
44119.69565,38670,7947.245032
44176.59684,38670,7913.03388
44233.49802,38670,6567.840711
44290.39921,38670,5169.590466
44347.3004,38670,5542.647219
44404.20158,38670,5080.678598
44461.10277,38670,4325.857295
44518.00395,38670,4523.514033
44574.90514,38670,11396.56001
44631.80632,38670,6544.569906
44688.70751,38670,6741.446813
44745.6087,38670,3431.92145
44802.50988,38670,5498.103744
44859.41107,38670,58938.76213
44916.31225,38670,30015.91284
44973.21344,38670,22774.45652
45030.11462,38670,15608.2082
45087.01581,38670,16145.40822
45143.917,38670,8408.910475
45200.81818,38670,9032.879901
45257.71937,38670,7765.087845
45314.62055,38670,405110.4576
45371.52174,38670,162790.2708
45428.42292,38670,133588.0775
45485.32411,38670,72905.96276
45542.2253,38670,76472.97091
45599.12648,38670,84853.29129
45656.02767,38670,37321.83317
45712.92885,38670,213555.673
45769.83004,38670,209236.5848
45826.73123,38670,389284.5449
45883.63241,38670,507038.7902
45940.5336,38670,306652.4372
45997.43478,38670,295381.9807
46054.33597,38670,188253.5519
46111.23715,38670,135962.5016
46168.13834,38670,88721.13146
46225.03953,38670,103934.6361
46281.94071,38670,43467.40144
46338.8419,38670,22892.64052
46395.74308,38670,50418.76975
46452.64427,38670,30445.67286
46509.54545,38670,39964.85728
46566.44664,38670,24934.00061
46623.34783,38670,12567.65606
46680.24901,38670,18509.08832
46737.1502,38670,21216.57645
46794.05138,38670,19250.42436
46850.95257,38670,17488.40828
46907.85375,38670,11653.21558
46964.75494,38670,17703.28829
47021.65613,38670,17284.27227
47078.55731,38670,29543.17682
47135.4585,38670,26448.90468
47192.35968,38670,231777.4979
47249.26087,38670,432819.2348
47306.16206,38670,211901.097
47363.06324,38670,99959.35596
47419.96443,38670,103042.8841
47476.86561,38670,54490.74593
47533.7668,38670,20364.61656
47590.66798,38670,64278.53037
47647.56917,38670,86507.86736
47704.47036,38670,145051.926
47761.37154,38670,135833.5736
47818.27273,38670,70499.30665
47875.17391,38670,29274.57681
47932.0751,38670,63461.98633
47988.97628,38670,17434.68828
48045.87747,38670,16414.00823
48102.77866,38670,42307.04939
48159.67984,38670,22817.43252
48216.58103,38670,140969.2058
48273.48221,38670,65718.22643
48330.3834,38670,41812.82537
48387.28458,38670,45100.48951
48444.18577,38670,17853.7043
48501.08696,38670,18726.85516
48557.98814,38670,13201.55209
48614.88933,38670,8656.839885
48671.79051,38670,7140.356781
48728.6917,38670,5949.351764
48785.59289,38670,5616.287749
48842.49407,38670,6377.566894
48899.39526,38670,6034.729233
48956.29644,38670,2649.854297
49013.19763,38670,3141.170314
49070.09881,38670,3103.071507
49127,38670,2031.743021
49127,38670,1241.014059
49183.89714,38670,2174.745024
49240.79429,38670,639.8495619
49297.69143,38670,1047.396711
49354.58857,38670,813.6286744
49411.48571,38670,353.4372502
49468.38286,38670,147.1015032
49525.28,38670,244.6912263
49582.17714,38670,138.0506366
49639.07429,38670,309.1219331
49695.97143,38670,208.4634953
49752.86857,38670,407.8456326
49809.76571,38670,118.9453974
49866.66286,38670,449.1714622
49923.56,38670,982.5862773
49980.45714,38670,1026.127106
50037.35429,38670,1047.396711
50094.25143,38670,872.2828291
50151.14857,38670,23730.67256
50208.04571,38670,20926.48843
50264.94286,38670,4885.695716
50321.84,38670,13427.1761
50378.73714,38670,3499.719654
50435.63429,38670,0
50492.53143,38670,0
50549.42857,38670,0
50606.32571,38670,0
50663.22286,38670,226.5760525
50720.12,38670,79.73850158
50777.01714,38670,0
50833.91429,38670,0
50890.81143,38670,0
50947.70857,38670,0
51004.60571,38670,272088.9877
51061.50286,38670,310853.3414
51118.4,38670,122392.829
51175.29714,38670,40673.96132
51232.19429,38670,16693.35224
51289.09143,38670,2104.245235
51345.98857,38670,6808.871802
51402.88571,38670,0
51459.78286,38670,1587.287569
51516.68,38670,1389.215818
51573.57714,38670,5541.079745
51630.47429,38670,5992.327766
51687.37143,38670,503.6213748
51744.26857,38670,0
51801.16571,38670,0
51858.06286,38670,243.6847591
51914.96,38670,0
51971.85714,38670,0
52028.75429,38670,0
52085.65143,38670,781.4875328
52142.54857,38670,0
52199.44571,38670,3112.935637
52256.34286,38670,943.1087888
52313.24,38670,348.4006302
52370.13714,38670,534.8903325
52427.03429,38670,0
52483.93143,38670,0
52540.82857,38670,0
52597.72571,38670,0
52654.62286,38670,277.9091761
52711.52,38670,893.5264282
52768.41714,38670,132.0170886
52825.31429,38670,44.56326612
52882.21143,38670,0
52939.10857,38670,0
52996.00571,38670,209.4696798
53052.90286,38670,104568.5322
53109.8,38670,23870.34456
53166.69714,38670,485.4687794
53223.59429,38670,977.5243682
53280.49143,38670,983.5986835
53337.38857,38670,46454.23357
53394.28571,38670,372588.3681
53451.18286,38670,126722.6612
53508.08,38670,558126.5124
53564.97714,38670,145062.67
53621.87429,38670,40050.80929
53678.77143,38670,16027.22421
53735.66857,38670,24010.01657
53792.56571,38670,3755.415914
53849.46286,38670,1866.471109
