# X pos [um],Y pos [um],[23Na]+
16360.83133,46663,87.06059417
16409.56024,46663,87.06059417
16458.28916,46663,78.04870239
16507.01807,46663,82.05382731
16555.74699,46663,94.0707412
16604.4759,46663,109.095131
16653.20482,46663,123.1211512
16701.93373,46663,91.06629626
16750.66265,46663,98.07689228
16799.39157,46663,96.07378467
16848.12048,46663,105.0882742
16896.8494,46663,93.06924352
16945.57831,46663,101.081674
16994.30723,46663,113.1022444
17043.03614,46663,115.1058974
17091.76506,46663,116.107748
17140.49398,46663,86.05920874
17189.22289,46663,127.1291632
17237.95181,46663,83.05514862
17286.68072,46663,105.0882742
17335.40964,46663,94.0707412
17384.13855,46663,141.1592276
17432.86747,46663,117.1096146
17481.59639,46663,367.074795
17530.3253,46663,229.420298
17579.05422,46663,132.1395394
17627.78313,46663,97.07533046
17676.51205,46663,106.0899643
17725.24096,46663,93.06924352
17773.96988,46663,131.137432
17822.6988,46663,137.1503167
17871.42771,46663,139.1547401
17920.15663,46663,110.0968853
17968.88554,46663,130.1353408
18017.61446,46663,139.1547401
18066.34337,46663,1486.468983
18115.07229,46663,292.6837091
18163.8012,46663,270.5844624
18212.53012,46663,102.0833
18261.25904,46663,145.1683953
18309.98795,46663,94.0707412
18358.71687,46663,190.2892396
18407.44578,46663,130.1353408
18456.1747,46663,117.1096146
18504.90361,46663,139.1547401
18553.63253,46663,196.3078106
18602.36145,46663,106.0899643
18651.09036,46663,118.1114973
18699.81928,46663,114.1040629
18748.54819,46663,144.1660793
18797.27711,46663,110.0968853
18846.00602,46663,90.06484669
18894.73494,46663,149.17782
18943.46386,46663,288.6650844
18992.19277,46663,389.2081019
19040.92169,46663,719.1133282
19089.6506,46663,90.06484669
19138.37952,46663,133.1416627
19187.10843,46663,257.5294806
19235.83735,46663,123.1211512
19284.56627,46663,770.7229905
19333.29518,46663,162.2102245
19382.0241,46663,152.185057
19430.75301,46663,107.0916705
19479.48193,46663,129.1332655
19528.21084,46663,139.1547401
19576.93976,46663,95.07225491
19625.66867,46663,297.7073527
19674.39759,46663,114.1040629
19723.12651,46663,260.5419272
19771.85542,46663,143.1637794
19820.58434,46663,9217.846974
19869.31325,46663,2275.689325
19918.04217,46663,120.1153107
19966.77108,46663,177.2509874
20015.5,46663,127.1291632
20064.22892,46663,160.2050625
20112.95783,46663,88.06199564
20161.68675,46663,91.06629626
20210.41566,46663,82.05382731
20259.14458,46663,99.07847015
20307.87349,46663,154.189962
20356.60241,46663,152.185057
20405.33133,46663,231.4276783
20454.06024,46663,183.2683048
20502.78916,46663,150.1802163
20551.51807,46663,105.0882742
20600.24699,46663,674.6213675
20648.9759,46663,9055.732867
20697.70482,46663,6171.349659
20746.43373,46663,1545.884525
20795.16265,46663,126.1271362
20843.89157,46663,240.4616864
20892.62048,46663,182.2653784
20941.3494,46663,137.1503167
20990.07831,46663,135.1459576
21038.80723,46663,124.1231301
21087.53614,46663,149.17782
21136.26506,46663,158.1999648
21184.99398,46663,100.0800641
21233.72289,46663,155.1924386
21282.45181,46663,179.2566956
21331.18072,46663,285.6512849
21379.90964,46663,122.1191883
21428.63855,46663,148.1754397
21477.36747,46663,274.6019274
21526.09639,46663,18444.24563
21574.8253,46663,4801.621586
21623.55422,46663,700.9082645
21672.28313,46663,324.8419904
21721.01205,46663,170.2315149
21769.74096,46663,654.4081577
21818.46988,46663,119.113396
21867.1988,46663,192.2953657
21915.92771,46663,139.1547401
21964.65663,46663,296.7025917
22013.38554,46663,116.107748
22062.11446,46663,113.1022444
22110.84337,46663,117.1096146
22159.57229,46663,189.2862007
22208.3012,46663,121.1172415
22257.03012,46663,115.1058974
22305.75904,46663,117.1096146
22354.48795,46663,107.0916705
22403.21687,46663,95.07225491
22451.94578,46663,113.1022444
22500.6747,46663,155.1924386
22549.40361,46663,110.0968853
22598.13253,46663,122.1191883
22646.86145,46663,106.0899643
22695.59036,46663,105.0882742
22744.31928,46663,95.07225491
22793.04819,46663,93.06924352
22841.77711,46663,97.07533046
22890.50602,46663,86.05920874
22939.23494,46663,80.05123279
22987.96386,46663,98.07689228
23036.69277,46663,93.06924352
23085.42169,46663,93.06924352
23134.1506,46663,87.06059417
23182.87952,46663,90.06484669
23231.60843,46663,92.06776187
23280.33735,46663,105.0882742
23329.06627,46663,89.06341315
23377.79518,46663,79.04995957
23426.5241,46663,73.04265691
23475.25301,46663,92.06776187
23523.98193,46663,96.07378467
23572.71084,46663,90.06484669
23621.43976,46663,83.05514862
23670.16867,46663,85.05783933
23718.89759,46663,102.0833
23767.62651,46663,88.06199564
23816.35542,46663,87.06059417
23865.08434,46663,85.05783933
23913.81325,46663,86.05920874
23962.54217,46663,99.07847015
24011.27108,46663,89.06341315
24060,46663,113.1022444
24108.72892,46663,75.04502702
24157.45783,46663,96.07378467
24206.18675,46663,102.0833
24254.91566,46663,114.1040629
24303.64458,46663,89.06341315
24352.37349,46663,81.05252203
24401.10241,46663,87.06059417
24449.83133,46663,91.06629626
24498.56024,46663,79.04995957
24547.28916,46663,87.06059417
24596.01807,46663,95.07225491
24644.74699,46663,97.07533046
24693.4759,46663,90.06484669
24742.20482,46663,108.0933927
24790.93373,46663,94.0707412
24839.66265,46663,97.07533046
24888.39157,46663,89.06341315
24937.12048,46663,110.0968853
24985.8494,46663,86.05920874
25034.57831,46663,105.0882742
25083.30723,46663,85.05783933
25132.03614,46663,89.06341315
25180.76506,46663,86.05920874
25229.49398,46663,146.1707274
25278.22289,46663,111.0986556
25326.95181,46663,103.084942
25375.68072,46663,110.0968853
25424.40964,46663,119.113396
25473.13855,46663,111.0986556
25521.86747,46663,86.05920874
25570.59639,46663,94.0707412
25619.3253,46663,85.05783933
25668.05422,46663,77.04746124
25716.78313,46663,93.06924352
25765.51205,46663,93.06924352
25814.24096,46663,98.07689228
25862.96988,46663,99.07847015
25911.6988,46663,88.06199564
25960.42771,46663,95.07225491
26009.15663,46663,115.1058974
26057.88554,46663,101.081674
26106.61446,46663,87.06059417
26155.34337,46663,356.0110714
26204.07229,46663,113.1022444
26252.8012,46663,122.1191883
26301.53012,46663,130.1353408
26350.25904,46663,437.526091
26398.98795,46663,163.2128295
26447.71687,46663,132.1395394
26496.44578,46663,167.2234105
26545.1747,46663,228.4166319
26593.90361,46663,146.1707274
26642.63253,46663,394.239489
26691.36145,46663,722.1480182
26740.09036,46663,492.9362536
26788.81928,46663,4229.420473
26837.54819,46663,1612.537275
26886.27711,46663,840.6153103
26935.00602,46663,172.2369981
26983.73494,46663,438.5331118
27032.46386,46663,158.1999648
27081.19277,46663,132.1395394
27129.92169,46663,161.2076354
27178.6506,46663,145.1683953
27227.37952,46663,102.0833
27276.10843,46663,99.07847015
27324.83735,46663,84.05648596
27373.56627,46663,119.113396
27422.29518,46663,106.0899643
27471.0241,46663,95.07225491
27519.75301,46663,115.1058974
27568.48193,46663,97.07533046
27617.21084,46663,113.1022444
27665.93976,46663,120.1153107
27714.66867,46663,93.06924352
27763.39759,46663,94.0707412
27812.12651,46663,70.03922196
27860.85542,46663,102.0833
27909.58434,46663,95.07225491
27958.31325,46663,92.06776187
28007.04217,46663,83.05514862
28055.77108,46663,96.07378467
28104.5,46663,106.0899643
28153.22892,46663,96.07378467
28201.95783,46663,97.07533046
28250.68675,46663,96.07378467
28299.41566,46663,102.0833
28348.14458,46663,81.05252203
28396.87349,46663,113.1022444
28445.60241,46663,92.06776187
28494.33133,46663,88.06199564
28543.06024,46663,66.03486641
28591.78916,46663,95.07225491
28640.51807,46663,95.07225491
28689.24699,46663,77.04746124
28737.9759,46663,78.04870239
28786.70482,46663,99.07847015
28835.43373,46663,93.06924352
28884.16265,46663,93.06924352
28932.89157,46663,98.07689228
28981.62048,46663,99.07847015
29030.3494,46663,82.05382731
29079.07831,46663,87.06059417
29127.80723,46663,101.081674
29176.53614,46663,89.06341315
29225.26506,46663,78.04870239
29273.99398,46663,103.084942
29322.72289,46663,96.07378467
29371.45181,46663,94.0707412
29420.18072,46663,84.05648596
29468.90964,46663,85.05783933
29517.63855,46663,91.06629626
29566.36747,46663,81.05252203
29615.09639,46663,83.05514862
29663.8253,46663,95.07225491
29712.55422,46663,95.07225491
29761.28313,46663,83.05514862
29810.01205,46663,98.07689228
29858.74096,46663,90.06484669
29907.46988,46663,101.081674
29956.1988,46663,85.05783933
30004.92771,46663,91.06629626
30053.65663,46663,101.081674
30102.38554,46663,92.06776187
30151.11446,46663,76.04623611
30199.84337,46663,77.04746124
30248.57229,46663,89.06341315
30297.3012,46663,85.05783933
30346.03012,46663,107.0916705
30394.75904,46663,87.06059417
30443.48795,46663,74.04383395
30492.21687,46663,96.07378467
30540.94578,46663,93.06924352
30589.6747,46663,94.0707412
30638.40361,46663,97.07533046
30687.13253,46663,88.06199564
30735.86145,46663,104.0866001
30784.59036,46663,81.05252203
30833.31928,46663,84.05648596
30882.04819,46663,89.06341315
30930.77711,46663,90.06484669
30979.50602,46663,90.06484669
31028.23494,46663,76.04623611
31076.96386,46663,76.04623611
31125.69277,46663,82.05382731
31174.42169,46663,87.06059417
31223.1506,46663,79.04995957
31271.87952,46663,91.06629626
31320.60843,46663,86.05920874
31369.33735,46663,92.06776187
31418.06627,46663,86.05920874
31466.79518,46663,79.04995957
31515.5241,46663,82.05382731
31564.25301,46663,86.05920874
31612.98193,46663,88.06199564
31661.71084,46663,80.05123279
31710.43976,46663,76.04623611
31759.16867,46663,85.05783933
31807.89759,46663,97.07533046
31856.62651,46663,95.07225491
31905.35542,46663,91.06629626
31954.08434,46663,106.0899643
32002.81325,46663,90.06484669
32051.54217,46663,84.05648596
32100.27108,46663,70.03922196
32149,46663,89.06341315
32149,46663,95.07225491
32197.80952,46663,91.06629626
32246.61905,46663,106.0899643
32295.42857,46663,90.06484669
32344.2381,46663,84.05648596
32393.04762,46663,70.03922196
32441.85714,46663,89.06341315
32490.66667,46663,86.05920874
32539.47619,46663,84.05648596
32588.28571,46663,85.05783933
32637.09524,46663,79.04995957
32685.90476,46663,84.05648596
32734.71429,46663,76.04623611
32783.52381,46663,89.06341315
32832.33333,46663,81.05252203
32881.14286,46663,86.05920874
32929.95238,46663,91.06629626
32978.7619,46663,92.06776187
33027.57143,46663,80.05123279
33076.38095,46663,84.05648596
33125.19048,46663,84.05648596
33174,46663,96.07378467
33222.80952,46663,84.05648596
33271.61905,46663,92.06776187
33320.42857,46663,82.05382731
33369.2381,46663,86.05920874
33418.04762,46663,97.07533046
33466.85714,46663,83.05514862
33515.66667,46663,82.05382731
33564.47619,46663,92.06776187
33613.28571,46663,88.06199564
33662.09524,46663,94.0707412
33710.90476,46663,94.0707412
33759.71429,46663,71.04035092
33808.52381,46663,102.0833
33857.33333,46663,100.0800641
33906.14286,46663,79.04995957
33954.95238,46663,73.04265691
34003.7619,46663,84.05648596
34052.57143,46663,96.07378467
34101.38095,46663,92.06776187
34150.19048,46663,86.05920874
34199,46663,109.095131
34247.80952,46663,137.1503167
34296.61905,46663,195.3046753
34345.42857,46663,126.1271362
34394.2381,46663,167.2234105
34443.04762,46663,195.3046753
34491.85714,46663,195.3046753
34540.66667,46663,9810.972602
34589.47619,46663,4623.477032
34638.28571,46663,235.4426321
34687.09524,46663,144.1660793
34735.90476,46663,155.1924386
34784.71429,46663,221.39142
34833.52381,46663,215.3704372
34882.33333,46663,145.1683953
34931.14286,46663,156.1949313
34979.95238,46663,110.0968853
35028.7619,46663,98.07689228
35077.57143,46663,99.07847015
35126.38095,46663,100.0800641
35175.19048,46663,101.081674
35224,46663,89.06341315
35272.80952,46663,101.081674
35321.61905,46663,91.06629626
35370.42857,46663,82.05382731
35419.2381,46663,86.05920874
35468.04762,46663,251.5050221
35516.85714,46663,126.1271362
35565.66667,46663,102.0833
35614.47619,46663,74.04383395
35663.28571,46663,87.06059417
35712.09524,46663,79.04995957
35760.90476,46663,95.07225491
35809.71429,46663,93.06924352
35858.52381,46663,93.06924352
35907.33333,46663,105.0882742
35956.14286,46663,96.07378467
36004.95238,46663,92.06776187
36053.7619,46663,87.06059417
36102.57143,46663,89.06341315
36151.38095,46663,103.084942
36200.19048,46663,79.04995957
36249,46663,84.05648596
36297.80952,46663,85.05783933
36346.61905,46663,88.06199564
36395.42857,46663,86.05920874
36444.2381,46663,87.06059417
36493.04762,46663,67.03593126
36541.85714,46663,89.06341315
36590.66667,46663,89.06341315
36639.47619,46663,105.0882742
36688.28571,46663,90.06484669
36737.09524,46663,83.05514862
36785.90476,46663,87.06059417
36834.71429,46663,107.0916705
36883.52381,46663,102.0833
36932.33333,46663,85.05783933
36981.14286,46663,81.05252203
37029.95238,46663,78.04870239
37078.7619,46663,97.07533046
37127.57143,46663,97.07533046
37176.38095,46663,91.06629626
37225.19048,46663,82.05382731
37274,46663,86.05920874
37322.80952,46663,86.05920874
37371.61905,46663,89.06341315
37420.42857,46663,90.06484669
37469.2381,46663,92.06776187
37518.04762,46663,94.0707412
37566.85714,46663,83.05514862
37615.66667,46663,104.0866001
37664.47619,46663,78.04870239
37713.28571,46663,103.084942
37762.09524,46663,83.05514862
37810.90476,46663,90.06484669
37859.71429,46663,100.0800641
37908.52381,46663,86.05920874
37957.33333,46663,95.07225491
38006.14286,46663,92.06776187
38054.95238,46663,111.0986556
38103.7619,46663,72.0414959
38152.57143,46663,85.05783933
38201.38095,46663,77.04746124
38250.19048,46663,97.07533046
38299,46663,85.05783933
38347.80952,46663,73.04265691
38396.61905,46663,78.04870239
38445.42857,46663,83.05514862
38494.2381,46663,94.0707412
38543.04762,46663,88.06199564
38591.85714,46663,93.06924352
38640.66667,46663,73.04265691
38689.47619,46663,78.04870239
38738.28571,46663,79.04995957
38787.09524,46663,110.0968853
38835.90476,46663,76.04623611
38884.71429,46663,107.0916705
38933.52381,46663,89.06341315
38982.33333,46663,96.07378467
39031.14286,46663,77.04746124
39079.95238,46663,91.06629626
39128.7619,46663,97.07533046
39177.57143,46663,104.0866001
39226.38095,46663,104.0866001
39275.19048,46663,102.0833
39324,46663,84.05648596
39372.80952,46663,94.0707412
39421.61905,46663,88.06199564
39470.42857,46663,76.04623611
39519.2381,46663,105.0882742
39568.04762,46663,77.04746124
39616.85714,46663,88.06199564
39665.66667,46663,81.05252203
39714.47619,46663,87.06059417
39763.28571,46663,95.07225491
39812.09524,46663,82.05382731
39860.90476,46663,73.04265691
39909.71429,46663,103.084942
39958.52381,46663,87.06059417
40007.33333,46663,82.05382731
40056.14286,46663,98.07689228
40104.95238,46663,95.07225491
40153.7619,46663,85.05783933
40202.57143,46663,89.06341315
40251.38095,46663,87.06059417
40300.19048,46663,82.05382731
40349,46663,88.06199564
40397.80952,46663,83.05514862
40446.61905,46663,88.06199564
40495.42857,46663,106.0899643
40544.2381,46663,95.07225491
40593.04762,46663,111.0986556
40641.85714,46663,94.0707412
40690.66667,46663,111.0986556
40739.47619,46663,94.0707412
40788.28571,46663,97.07533046
40837.09524,46663,100.0800641
40885.90476,46663,80.05123279
40934.71429,46663,86.05920874
40983.52381,46663,106.0899643
41032.33333,46663,88.06199564
41081.14286,46663,76.04623611
41129.95238,46663,105.0882742
41178.7619,46663,99.07847015
41227.57143,46663,88.06199564
41276.38095,46663,98.07689228
41325.19048,46663,82.05382731
41374,46663,89.06341315
41422.80952,46663,84.05648596
41471.61905,46663,111.0986556
41520.42857,46663,106.0899643
41569.2381,46663,74.04383395
41618.04762,46663,85.05783933
41666.85714,46663,92.06776187
41715.66667,46663,89.06341315
41764.47619,46663,97.07533046
41813.28571,46663,77.04746124
41862.09524,46663,91.06629626
41910.90476,46663,97.07533046
41959.71429,46663,98.07689228
42008.52381,46663,83.05514862
42057.33333,46663,95.07225491
42106.14286,46663,92.06776187
42154.95238,46663,94.0707412
42203.7619,46663,101.081674
42252.57143,46663,93.06924352
42301.38095,46663,85.05783933
42350.19048,46663,100.0800641
42399,46663,99.07847015
42447.80952,46663,85.05783933
42496.61905,46663,80.05123279
42545.42857,46663,111.0986556
42594.2381,46663,97.07533046
42643.04762,46663,87.06059417
42691.85714,46663,116.107748
42740.66667,46663,97.07533046
42789.47619,46663,99.07847015
42838.28571,46663,93.06924352
42887.09524,46663,116.107748
42935.90476,46663,92.06776187
42984.71429,46663,88.06199564
43033.52381,46663,81.05252203
43082.33333,46663,105.0882742
43131.14286,46663,93.06924352
43179.95238,46663,100.0800641
43228.7619,46663,64.03278479
43277.57143,46663,95.07225491
43326.38095,46663,83.05514862
43375.19048,46663,93.06924352
43424,46663,87.06059417
43424,46663,64.03278479
43472.95122,46663,95.07225491
43521.90244,46663,83.05514862
43570.85366,46663,93.06924352
43619.80488,46663,87.06059417
43668.7561,46663,84.05648596
43717.70732,46663,89.06341315
43766.65854,46663,78.04870239
43815.60976,46663,91.06629626
43864.56098,46663,93.06924352
43913.5122,46663,99.07847015
43962.46341,46663,95.07225491
44011.41463,46663,87.06059417
44060.36585,46663,103.084942
44109.31707,46663,68.03701213
44158.26829,46663,78.04870239
44207.21951,46663,99.07847015
44256.17073,46663,82.05382731
44305.12195,46663,75.04502702
44354.07317,46663,77.04746124
44403.02439,46663,76.04623611
44451.97561,46663,87.06059417
44500.92683,46663,86.05920874
44549.87805,46663,93.06924352
44598.82927,46663,102.0833
44647.78049,46663,88.06199564
44696.73171,46663,82.05382731
44745.68293,46663,88.06199564
44794.63415,46663,96.07378467
44843.58537,46663,90.06484669
44892.53659,46663,94.0707412
44941.4878,46663,102.0833
44990.43902,46663,98.07689228
45039.39024,46663,96.07378467
45088.34146,46663,95.07225491
45137.29268,46663,92.06776187
45186.2439,46663,102.0833
45235.19512,46663,91.06629626
45284.14634,46663,91.06629626
45333.09756,46663,87.06059417
45382.04878,46663,94.0707412
45431,46663,95.07225491
45479.95122,46663,88.06199564
45528.90244,46663,104.0866001
45577.85366,46663,82.05382731
45626.80488,46663,110.0968853
45675.7561,46663,113.1022444
45724.70732,46663,141.1592276
45773.65854,46663,84.05648596
45822.60976,46663,81.05252203
45871.56098,46663,92.06776187
45920.5122,46663,105.0882742
45969.46341,46663,105.0882742
46018.41463,46663,116.107748
46067.36585,46663,122.1191883
46116.31707,46663,107.0916705
46165.26829,46663,116.107748
46214.21951,46663,114.1040629
46263.17073,46663,126.1271362
46312.12195,46663,124.1231301
46361.07317,46663,142.1614955
46410.02439,46663,135.1459576
