# X pos [um],Y pos [um],[23Na]+
18452.15152,51571,222.1973112
18507.62121,51571,206.169884
18563.09091,51571,229.2099563
18618.56061,51571,174.1211883
18674.0303,51571,210.1765483
18729.5,51571,216.1867854
18784.9697,51571,202.163348
18840.43939,51571,221.1955369
18895.90909,51571,218.1902619
18951.37879,51571,211.1782344
19006.84848,51571,216.1867854
19062.31818,51571,212.1799286
19117.78788,51571,210.1765483
19173.25758,51571,240.2306214
19228.72727,51571,199.1585302
19284.19697,51571,200.1601281
19339.66667,51571,200.1601281
19395.13636,51571,225.2026824
19450.60606,51571,223.1990936
19506.07576,51571,183.1340541
19561.54545,51571,226.2044889
19617.01515,51571,221.1955369
19672.48485,51571,215.1850592
19727.95455,51571,216.1867854
19783.42424,51571,213.1816307
19838.89394,51571,523.0922165
19894.36364,51571,975.7938866
19949.83333,51571,258.2665311
20005.30303,51571,211.1782344
20060.77273,51571,219.1920122
20116.24242,51571,213.1816307
20171.71212,51571,238.2267919
20227.18182,51571,199.1585302
20282.65152,51571,198.1569403
20338.12121,51571,205.168238
20393.59091,51571,198.1569403
20449.06061,51571,224.200884
20504.5303,51571,202.163348
20560,51571,200.1601281
20615.4697,51571,1799.865438
20670.93939,51571,502.0060201
20726.40909,51571,352.4963148
20781.87879,51571,217.1885196
20837.34848,51571,209.1748702
20892.81818,51571,193.1491111
20948.28788,51571,217.1885196
21003.75758,51571,196.1537846
21059.22727,51571,216.1867854
21114.69697,51571,225.2026824
21170.16667,51571,221.1955369
21225.63636,51571,212.1799286
21281.10606,51571,217.1885196
21336.57576,51571,207.171538
21392.04545,51571,211.1782344
21447.51515,51571,204.1665999
21502.98485,51571,196.1537846
21558.45455,51571,241.2325482
21613.92424,51571,218.1902619
21669.39394,51571,212.1799286
21724.86364,51571,222.1973112
21780.33333,51571,206.169884
21835.80303,51571,212.1799286
21891.27273,51571,225.2026824
21946.74242,51571,204.1665999
22002.21212,51571,211.1782344
22057.68182,51571,225.2026824
22113.15152,51571,194.1506609
22168.62121,51571,195.1522187
22224.09091,51571,216.1867854
22279.56061,51571,192.1475693
22335.0303,51571,206.169884
22390.5,51571,255.2603656
22445.9697,51571,190.1445098
22501.43939,51571,189.1429921
22556.90909,51571,222.1973112
22612.37879,51571,232.215496
22667.84848,51571,208.1732001
22723.31818,51571,207.171538
22778.78788,51571,208.1732001
22834.25758,51571,237.2248892
22889.72727,51571,205.168238
22945.19697,51571,195.1522187
23000.66667,51571,197.1553584
23056.13636,51571,208.1732001
23111.60606,51571,218.1902619
23167.07576,51571,174.1211883
23222.54545,51571,216.1867854
23278.01515,51571,226.2044889
23333.48485,51571,215.1850592
23388.95455,51571,244.2383767
23444.42424,51571,241.2325482
23499.89394,51571,257.2644679
23555.36364,51571,233.2173586
23610.83333,51571,234.2192292
23666.30303,51571,223.1990936
23721.77273,51571,207.171538
23777.24242,51571,225.2026824
23832.71212,51571,219.1920122
23888.18182,51571,213.1816307
23943.65152,51571,207.171538
23999.12121,51571,233.2173586
24054.59091,51571,227.2063033
24110.06061,51571,201.161734
24165.5303,51571,213.1816307
24221,51571,221.1955369
24276.4697,51571,209.1748702
24331.93939,51571,245.2403355
24387.40909,51571,194.1506609
24442.87879,51571,220.1937705
24498.34848,51571,219.1920122
24553.81818,51571,209.1748702
24609.28788,51571,231.2136414
24664.75758,51571,221.1955369
24720.22727,51571,217.1885196
24775.69697,51571,212.1799286
24831.16667,51571,221.1955369
24886.63636,51571,237.2248892
24942.10606,51571,190.1445098
24997.57576,51571,211.1782344
25053.04545,51571,191.1460356
25108.51515,51571,180.1296934
25163.98485,51571,211.1782344
25219.45455,51571,220.1937705
25274.92424,51571,209.1748702
25330.39394,51571,222.1973112
25385.86364,51571,230.2117949
25441.33333,51571,226.2044889
25496.80303,51571,240.2306214
25552.27273,51571,229.2099563
25607.74242,51571,221.1955369
25663.21212,51571,224.200884
25718.68182,51571,238.2267919
25774.15152,51571,236.2229945
25829.62121,51571,221.1955369
25885.09091,51571,228.2081258
25940.56061,51571,241.2325482
25996.0303,51571,205.168238
26051.5,51571,227.2063033
26106.9697,51571,223.1990936
26162.43939,51571,212.1799286
26217.90909,51571,204.1665999
26273.37879,51571,221.1955369
26328.84848,51571,201.161734
26384.31818,51571,213.1816307
26439.78788,51571,247.2442773
26495.25758,51571,213.1816307
26550.72727,51571,215.1850592
26606.19697,51571,213.1816307
26661.66667,51571,206.169884
26717.13636,51571,211.1782344
26772.60606,51571,211.1782344
26828.07576,51571,231.2136414
26883.54545,51571,242.234483
26939.01515,51571,215.1850592
26994.48485,51571,251.2522573
27049.95455,51571,206.169884
27105.42424,51571,225.2026824
27160.89394,51571,244.2383767
27216.36364,51571,227.2063033
27271.83333,51571,220.1937705
27327.30303,51571,205.168238
27382.77273,51571,232.215496
27438.24242,51571,223.1990936
27493.71212,51571,218.1902619
27549.18182,51571,229.2099563
27604.65152,51571,218.1902619
27660.12121,51571,229.2099563
27715.59091,51571,237.2248892
27771.06061,51571,203.16497
27826.5303,51571,199.1585302
27882,51571,220.1937705
27882,51571,247.2442773
27937.12147,51571,233.2173586
27992.24294,51571,242.234483
28047.36441,51571,252.2542723
28102.48588,51571,550.2082573
28157.60734,51571,612.4969425
28212.72881,51571,344.4739962
28267.85028,51571,261.2727688
28322.97175,51571,213.1816307
28378.09322,51571,247.2442773
28433.21469,51571,229.2099563
28488.33616,51571,237.2248892
28543.45763,51571,211.1782344
28598.5791,51571,253.2562954
28653.70056,51571,218.1902619
28708.82203,51571,234.2192292
28763.9435,51571,221.1955369
28819.06497,51571,209.1748702
28874.18644,51571,232.215496
28929.30791,51571,217.1885196
28984.42938,51571,241.2325482
29039.55085,51571,220.1937705
29094.67232,51571,231.2136414
29149.79379,51571,223.1990936
29204.91525,51571,222.1973112
29260.03672,51571,207.171538
29315.15819,51571,225.2026824
29370.27966,51571,221.1955369
29425.40113,51571,206.169884
29480.5226,51571,213.1816307
29535.64407,51571,229.2099563
29590.76554,51571,232.215496
29645.88701,51571,223.1990936
29701.00847,51571,224.200884
29756.12994,51571,231.2136414
29811.25141,51571,206.169884
29866.37288,51571,212.1799286
29921.49435,51571,242.234483
29976.61582,51571,217.1885196
30031.73729,51571,229.2099563
30086.85876,51571,237.2248892
30141.98023,51571,211.1782344
30197.10169,51571,236.2229945
30252.22316,51571,231.2136414
30307.34463,51571,248.2462603
30362.4661,51571,217.1885196
30417.58757,51571,219.1920122
30472.70904,51571,220.1937705
30527.83051,51571,212.1799286
30582.95198,51571,254.2583265
30638.07345,51571,256.2624127
30693.19492,51571,229.2099563
30748.31638,51571,242.234483
30803.43785,51571,227.2063033
30858.55932,51571,245.2403355
30913.68079,51571,229.2099563
30968.80226,51571,255.2603656
31023.92373,51571,215.1850592
31079.0452,51571,231.2136414
31134.16667,51571,226.2044889
31189.28814,51571,227.2063033
31244.4096,51571,210.1765483
31299.53107,51571,214.1833409
31354.65254,51571,221.1955369
31409.77401,51571,225.2026824
31464.89548,51571,285.3252708
31520.01695,51571,250.2502503
31575.13842,51571,230.2117949
31630.25989,51571,242.234483
31685.38136,51571,217.1885196
31740.50282,51571,216.1867854
31795.62429,51571,235.2211078
31850.74576,51571,245.2403355
31905.86723,51571,214.1833409
31960.9887,51571,224.200884
32016.11017,51571,217.1885196
32071.23164,51571,241.2325482
32126.35311,51571,243.2364258
32181.47458,51571,233.2173586
32236.59605,51571,223.1990936
32291.71751,51571,196.1537846
32346.83898,51571,221.1955369
32401.96045,51571,248.2462603
32457.08192,51571,359.5162654
32512.20339,51571,357.510525
32567.32486,51571,280.3139516
32622.44633,51571,241.2325482
32677.5678,51571,235.2211078
32732.68927,51571,231.2136414
32787.81073,51571,240.2306214
32842.9322,51571,247.2442773
32898.05367,51571,219.1920122
32953.17514,51571,243.2364258
33008.29661,51571,253.2562954
33063.41808,51571,268.2876043
33118.53955,51571,272.2962583
33173.66102,51571,326.4256591
33228.78249,51571,426.7271431
33283.90395,51571,1102.843689
33339.02542,51571,659.7364263
33394.14689,51571,640.6374694
33449.26836,51571,304.3701141
33504.38983,51571,379.5754364
33559.5113,51571,287.3298547
33614.63277,51571,345.4767579
33669.75424,51571,336.4521917
33724.87571,51571,303.3676816
33779.99718,51571,332.4414823
33835.11864,51571,526.1048201
33890.24011,51571,337.4548892
33945.36158,51571,290.3367907
34000.48305,51571,263.2769674
34055.60452,51571,214.1833409
34110.72599,51571,223.1990936
34165.84746,51571,218.1902619
34220.96893,51571,236.2229945
34276.0904,51571,260.2706815
34331.21186,51571,245.2403355
34386.33333,51571,258.2665311
34441.4548,51571,226.2044889
34496.57627,51571,221.1955369
34551.69774,51571,236.2229945
34606.81921,51571,255.2603656
34661.94068,51571,200.1601281
34717.06215,51571,220.1937705
34772.18362,51571,251.2522573
34827.30508,51571,271.2940828
34882.42655,51571,262.2748641
34937.54802,51571,234.2192292
34992.66949,51571,239.2287026
35047.79096,51571,251.2522573
35102.91243,51571,250.2502503
35158.0339,51571,224.200884
35213.15537,51571,263.2769674
35268.27684,51571,271.2940828
35323.39831,51571,260.2706815
35378.51977,51571,243.2364258
35433.64124,51571,255.2603656
35488.76271,51571,247.2442773
35543.88418,51571,223.1990936
35599.00565,51571,234.2192292
35654.12712,51571,244.2383767
35709.24859,51571,229.2099563
35764.37006,51571,248.2462603
35819.49153,51571,258.2665311
35874.61299,51571,243.2364258
35929.73446,51571,236.2229945
35984.85593,51571,247.2442773
36039.9774,51571,218.1902619
36095.09887,51571,238.2267919
36150.22034,51571,240.2306214
36205.34181,51571,220.1937705
36260.46328,51571,254.2583265
36315.58475,51571,240.2306214
36370.70621,51571,232.215496
36425.82768,51571,242.234483
36480.94915,51571,215.1850592
36536.07062,51571,226.2044889
36591.19209,51571,220.1937705
36646.31356,51571,243.2364258
36701.43503,51571,238.2267919
36756.5565,51571,219.1920122
36811.67797,51571,228.2081258
36866.79944,51571,232.215496
36921.9209,51571,260.2706815
36977.04237,51571,231.2136414
37032.16384,51571,264.2790787
37087.28531,51571,243.2364258
37142.40678,51571,242.234483
37197.52825,51571,263.2769674
37252.64972,51571,269.2897558
37307.77119,51571,248.2462603
37362.89266,51571,296.3508794
37418.01412,51571,250.2502503
37473.13559,51571,244.2383767
37528.25706,51571,406.6604165
37583.37853,51571,3573.355729
37638.5,51571,537.1516531
37693.62147,51571,377.5693746
37748.74294,51571,306.375003
37803.86441,51571,290.3367907
37858.98588,51571,224.200884
37914.10734,51571,246.2423024
37969.22881,51571,230.2117949
38024.35028,51571,267.2854609
38079.47175,51571,241.2325482
38134.59322,51571,274.3006335
38189.71469,51571,226.2044889
38244.83616,51571,262.2748641
38299.95763,51571,245.2403355
38355.0791,51571,226.2044889
38410.20056,51571,265.2811981
38465.32203,51571,328.4309013
38520.4435,51571,349.4878851
38575.56497,51571,4120.82327
38630.68644,51571,404.6539207
38685.80791,51571,285.3252708
38740.92938,51571,227.2063033
38796.05085,51571,234.2192292
38851.17232,51571,235.2211078
38906.29379,51571,250.2502503
38961.41525,51571,266.2833255
39016.53672,51571,228.2081258
39071.65819,51571,229.2099563
39126.77966,51571,269.2897558
39181.90113,51571,247.2442773
39237.0226,51571,233.2173586
39292.14407,51571,256.2624127
39347.26554,51571,255.2603656
39402.38701,51571,218.1902619
39457.50847,51571,254.2583265
39512.62994,51571,253.2562954
39567.75141,51571,239.2287026
39622.87288,51571,264.2790787
39677.99435,51571,258.2665311
39733.11582,51571,281.3161994
39788.23729,51571,339.4603082
39843.35876,51571,12303.27727
39898.48023,51571,940.525088
39953.60169,51571,380.5784793
40008.72316,51571,307.3774595
40063.84463,51571,244.2383767
40118.9661,51571,264.2790787
40174.08757,51571,254.2583265
40229.20904,51571,268.2876043
40284.33051,51571,225.2026824
40339.45198,51571,262.2748641
40394.57345,51571,248.2462603
40449.69492,51571,238.2267919
40504.81638,51571,245.2403355
40559.93785,51571,227.2063033
40615.05932,51571,219.1920122
40670.18079,51571,256.2624127
40725.30226,51571,261.2727688
40780.42373,51571,224.200884
40835.5452,51571,226.2044889
40890.66667,51571,238.2267919
40945.78814,51571,229.2099563
41000.9096,51571,226.2044889
41056.03107,51571,243.2364258
41111.15254,51571,236.2229945
41166.27401,51571,232.215496
41221.39548,51571,243.2364258
41276.51695,51571,254.2583265
41331.63842,51571,210.1765483
41386.75989,51571,240.2306214
41441.88136,51571,237.2248892
41497.00282,51571,230.2117949
41552.12429,51571,254.2583265
41607.24576,51571,229.2099563
41662.36723,51571,228.2081258
41717.4887,51571,243.2364258
41772.61017,51571,246.2423024
41827.73164,51571,243.2364258
41882.85311,51571,240.2306214
41937.97458,51571,228.2081258
41993.09605,51571,248.2462603
42048.21751,51571,237.2248892
42103.33898,51571,268.2876043
42158.46045,51571,276.3050408
42213.58192,51571,219.1920122
42268.70339,51571,212.1799286
42323.82486,51571,231.2136414
42378.94633,51571,229.2099563
42434.0678,51571,263.2769674
42489.18927,51571,242.234483
42544.31073,51571,265.2811981
42599.4322,51571,246.2423024
42654.55367,51571,258.2665311
42709.67514,51571,247.2442773
42764.79661,51571,235.2211078
42819.91808,51571,231.2136414
42875.03955,51571,263.2769674
42930.16102,51571,234.2192292
42985.28249,51571,258.2665311
43040.40395,51571,235.2211078
43095.52542,51571,257.2644679
43150.64689,51571,256.2624127
43205.76836,51571,262.2748641
43260.88983,51571,231.2136414
43316.0113,51571,248.2462603
43371.13277,51571,263.2769674
43426.25424,51571,264.2790787
43481.37571,51571,6909.789029
43536.49718,51571,2668.175938
43591.61864,51571,796.5297786
43646.74011,51571,421.7101599
43701.86158,51571,284.3229909
43756.98305,51571,251.2522573
43812.10452,51571,239.2287026
43867.22599,51571,257.2644679
43922.34746,51571,271.2940828
43977.46893,51571,227.2063033
44032.5904,51571,259.2686023
44087.71186,51571,254.2583265
44142.83333,51571,229.2099563
44197.9548,51571,268.2876043
44253.07627,51571,272.2962583
44308.19774,51571,222.1973112
44363.31921,51571,237.2248892
44418.44068,51571,261.2727688
44473.56215,51571,241.2325482
44528.68362,51571,249.2482513
44583.80508,51571,236.2229945
44638.92655,51571,248.2462603
44694.04802,51571,246.2423024
44749.16949,51571,261.2727688
44804.29096,51571,255.2603656
44859.41243,51571,267.2854609
44914.5339,51571,244.2383767
44969.65537,51571,244.2383767
45024.77684,51571,227.2063033
45079.89831,51571,231.2136414
45135.01977,51571,231.2136414
45190.14124,51571,255.2603656
45245.26271,51571,233.2173586
45300.38418,51571,252.2542723
45355.50565,51571,239.2287026
45410.62712,51571,240.2306214
45465.74859,51571,234.2192292
45520.87006,51571,232.215496
45575.99153,51571,264.2790787
45631.11299,51571,237.2248892
45686.23446,51571,230.2117949
45741.35593,51571,257.2644679
45796.4774,51571,249.2482513
45851.59887,51571,237.2248892
45906.72034,51571,243.2364258
45961.84181,51571,239.2287026
46016.96328,51571,229.2099563
46072.08475,51571,267.2854609
46127.20621,51571,281.3161994
46182.32768,51571,265.2811981
46237.44915,51571,223.1990936
46292.57062,51571,243.2364258
46347.69209,51571,250.2502503
46402.81356,51571,243.2364258
46457.93503,51571,242.234483
46513.0565,51571,222.1973112
46568.17797,51571,249.2482513
46623.29944,51571,256.2624127
46678.4209,51571,239.2287026
46733.54237,51571,242.234483
46788.66384,51571,263.2769674
46843.78531,51571,274.3006335
46898.90678,51571,291.3391187
46954.02825,51571,267.2854609
47009.14972,51571,260.2706815
47064.27119,51571,261.2727688
47119.39266,51571,657.7258727
47174.51412,51571,588.3815198
47229.63559,51571,1981.58317
47284.75706,51571,1225.982796
47339.87853,51571,526.1048201
47395,51571,321.4126939
47395,51571,232.215496
47450.45699,51571,242.234483
47505.91398,51571,255.2603656
47561.37097,51571,223.1990936
47616.82796,51571,244.2383767
47672.28495,51571,250.2502503
47727.74194,51571,257.2644679
47783.19892,51571,250.2502503
47838.65591,51571,259.2686023
47894.1129,51571,268.2876043
47949.56989,51571,250.2502503
48005.02688,51571,282.3184552
48060.48387,51571,261.2727688
48115.94086,51571,296.3508794
48171.39785,51571,243.2364258
48226.85484,51571,285.3252708
48282.31183,51571,231.2136414
48337.76882,51571,243.2364258
48393.22581,51571,235.2211078
48448.6828,51571,243.2364258
48504.13978,51571,266.2833255
48559.59677,51571,228.2081258
48615.05376,51571,238.2267919
48670.51075,51571,273.2984419
48725.96774,51571,226.2044889
48781.42473,51571,243.2364258
48836.88172,51571,237.2248892
48892.33871,51571,252.2542723
48947.7957,51571,259.2686023
49003.25269,51571,281.3161994
49058.70968,51571,278.3094801
49114.16667,51571,395.6250876
49169.62366,51571,844.8454394
49225.08065,51571,10208.19718
49280.53763,51571,788.4789779
49335.99462,51571,549.2038548
49391.45161,51571,380.5784793
49446.9086,51571,317.4024663
49502.36559,51571,271.2940828
49557.82258,51571,268.2876043
49613.27957,51571,254.2583265
49668.73656,51571,289.3344706
49724.19355,51571,211.1782344
49779.65054,51571,222.1973112
49835.10753,51571,234.2192292
49890.56452,51571,281.3161994
49946.02151,51571,231.2136414
50001.47849,51571,254.2583265
50056.93548,51571,252.2542723
50112.39247,51571,256.2624127
50167.84946,51571,238.2267919
50223.30645,51571,267.2854609
50278.76344,51571,217.1885196
50334.22043,51571,242.234483
50389.67742,51571,227.2063033
50445.13441,51571,209.1748702
50500.5914,51571,242.234483
50556.04839,51571,263.2769674
50611.50538,51571,233.2173586
50666.96237,51571,218.1902619
50722.41935,51571,255.2603656
50777.87634,51571,245.2403355
50833.33333,51571,249.2482513
50888.79032,51571,229.2099563
50944.24731,51571,217.1885196
50999.7043,51571,249.2482513
51055.16129,51571,262.2748641
51110.61828,51571,237.2248892
51166.07527,51571,266.2833255
51221.53226,51571,236.2229945
51276.98925,51571,265.2811981
51332.44624,51571,271.2940828
51387.90323,51571,259.2686023
51443.36022,51571,268.2876043
51498.8172,51571,238.2267919
51554.27419,51571,249.2482513
51609.73118,51571,253.2562954
51665.18817,51571,276.3050408
51720.64516,51571,308.3799241
51776.10215,51571,299.3580322
51831.55914,51571,522.0880315
51887.01613,51571,1193.980773
51942.47312,51571,28977.96601
51997.93011,51571,1902.366673
52053.3871,51571,393.6187687
52108.84409,51571,715.0392921
52164.30108,51571,473.8966124
52219.75806,51571,438.7687228
52275.21505,51571,336.4521917
52330.67204,51571,283.3207191
52386.12903,51571,343.4712425
52441.58602,51571,259.2686023
52497.04301,51571,251.2522573
52552.5,51571,275.3028331
52607.95699,51571,280.3139516
52663.41398,51571,245.2403355
52718.87097,51571,266.2833255
52774.32796,51571,241.2325482
52829.78495,51571,243.2364258
52885.24194,51571,250.2502503
52940.69892,51571,254.2583265
52996.15591,51571,249.2482513
53051.6129,51571,272.2962583
